ID,Metric - Number of projections,Metric - Number of tables,Metric - Number of aggregation functions,Metric - Number of selections,Metric - Common projections number,Metric - Common selections number,Metric - Common aggregation functions number,Metric - Common tables number
5064,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
5065,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5066,20.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0
5067,20.0,1.0,0.0,1.0,20.0,0.0,0.0,1.0
5068,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5069,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5070,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5071,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5072,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
5073,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5074,15.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0
5075,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5076,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5077,18.0,1.0,0.0,3.0,18.0,0.0,0.0,1.0
5078,1.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0
5079,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0
5080,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0
5081,18.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
5082,18.0,1.0,0.0,2.0,18.0,1.0,0.0,1.0
5083,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0
5084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5085,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5086,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5087,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5088,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5089,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5090,3.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0
5091,4.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0
5092,6.0,1.0,5.0,0.0,4.0,0.0,3.0,1.0
5093,7.0,1.0,6.0,0.0,6.0,0.0,5.0,1.0
5094,8.0,1.0,7.0,0.0,7.0,0.0,6.0,1.0
5095,9.0,1.0,8.0,0.0,8.0,0.0,7.0,1.0
5096,8.0,1.0,7.0,0.0,8.0,0.0,7.0,1.0
5097,8.0,1.0,7.0,0.0,8.0,0.0,7.0,1.0
5098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5099,8.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0
5100,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5101,8.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0
5102,8.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0
5103,8.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0
5104,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
5105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5106,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5108,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5109,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0
5110,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5111,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5113,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5114,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,13.0,1.0,0.0,1.0,13.0,0.0,0.0,1.0
5116,13.0,1.0,0.0,2.0,13.0,1.0,0.0,1.0
5117,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5119,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5120,13.0,1.0,0.0,1.0,13.0,0.0,0.0,1.0
5121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5122,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5123,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
5124,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5125,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5126,16.0,1.0,0.0,2.0,16.0,0.0,0.0,1.0
5127,16.0,1.0,0.0,3.0,16.0,1.0,0.0,1.0
5128,16.0,1.0,0.0,3.0,16.0,3.0,0.0,1.0
5129,16.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0
5130,16.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0
5131,16.0,1.0,0.0,1.0,16.0,0.0,0.0,1.0
5132,16.0,1.0,0.0,2.0,16.0,1.0,0.0,1.0
5133,16.0,1.0,0.0,3.0,16.0,2.0,0.0,1.0
5134,16.0,1.0,0.0,3.0,16.0,2.0,0.0,1.0
5135,16.0,1.0,0.0,3.0,16.0,2.0,0.0,1.0
5136,16.0,1.0,0.0,4.0,16.0,3.0,0.0,1.0
5137,16.0,1.0,0.0,3.0,16.0,3.0,0.0,1.0
5138,16.0,1.0,0.0,3.0,16.0,3.0,0.0,1.0
5139,16.0,1.0,0.0,3.0,16.0,3.0,0.0,1.0
5140,16.0,1.0,0.0,3.0,16.0,3.0,0.0,1.0
5141,16.0,1.0,0.0,3.0,16.0,2.0,0.0,1.0
5142,16.0,1.0,0.0,3.0,16.0,1.0,0.0,1.0
5143,16.0,1.0,0.0,3.0,16.0,2.0,0.0,1.0
5144,16.0,1.0,0.0,3.0,16.0,2.0,0.0,1.0
5145,16.0,1.0,0.0,3.0,16.0,3.0,0.0,1.0
5146,16.0,1.0,0.0,3.0,16.0,2.0,0.0,1.0
5147,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
5148,8.0,1.0,7.0,0.0,8.0,0.0,7.0,1.0
5149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5151,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
5152,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5153,16.0,1.0,0.0,1.0,16.0,0.0,0.0,1.0
5154,16.0,1.0,0.0,1.0,16.0,0.0,0.0,1.0
5155,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5156,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5157,9.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0
5158,9.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0
5159,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5160,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5163,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5166,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5168,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5169,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5170,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5171,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
5172,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
5173,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
5174,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5175,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
5176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5179,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5180,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5181,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5182,7.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0
5183,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5184,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5185,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5186,6.0,2.0,0.0,2.0,6.0,1.0,0.0,1.0
5187,7.0,2.0,0.0,2.0,6.0,2.0,0.0,2.0
5188,8.0,2.0,0.0,2.0,7.0,2.0,0.0,2.0
5189,8.0,2.0,0.0,2.0,8.0,2.0,0.0,2.0
5190,8.0,2.0,0.0,2.0,8.0,1.0,0.0,2.0
5191,8.0,2.0,0.0,2.0,8.0,1.0,0.0,2.0
5192,8.0,2.0,0.0,2.0,8.0,1.0,0.0,2.0
5193,8.0,2.0,0.0,2.0,8.0,1.0,0.0,2.0
5194,8.0,2.0,0.0,2.0,8.0,1.0,0.0,2.0
5195,8.0,2.0,0.0,2.0,8.0,1.0,0.0,2.0
5196,8.0,2.0,0.0,2.0,8.0,1.0,0.0,2.0
5197,8.0,2.0,0.0,3.0,8.0,1.0,0.0,2.0
5198,8.0,2.0,0.0,3.0,8.0,2.0,0.0,2.0
5199,7.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0
5200,7.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0
5201,7.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0
5202,7.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0
5203,7.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0
5204,7.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0
5205,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5206,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5207,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
5208,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
5209,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
5210,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
5211,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
5212,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
5213,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
5214,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0
5215,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0
5216,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5217,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
5218,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
5219,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5220,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5221,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5222,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5223,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5224,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5227,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5228,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5229,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5233,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
5234,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0
5235,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5236,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5237,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5238,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5239,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5240,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5241,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5242,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5243,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5244,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5245,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
5246,4.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0
5247,5.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0
5248,5.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0
5249,5.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0
5250,5.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0
5251,4.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0
5252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5260,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5267,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5268,5.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0
5269,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
5270,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
5271,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
5272,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
5273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5278,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5279,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5280,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5281,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
5282,5.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0
5283,5.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0
5284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5286,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5287,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5288,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5289,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5290,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5291,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5292,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5293,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5294,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5295,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5296,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5297,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5298,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5299,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5300,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5301,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
5302,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
5303,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
5304,3.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0
5305,3.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0
5306,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
5307,4.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
5308,4.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0
5309,4.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0
5310,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5313,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5314,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0
5315,7.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
5316,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5317,7.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0
5318,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5319,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5320,7.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0
5321,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5322,7.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0
5323,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5324,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5325,7.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0
5326,7.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0
5327,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5328,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5329,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5330,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5331,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5332,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5336,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5337,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5338,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5339,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5340,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5341,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5342,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5343,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5344,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5345,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5346,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5347,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5348,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5349,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5350,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5351,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5352,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5353,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5354,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
5355,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
5356,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5357,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5358,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
5359,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5360,12.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0
5361,12.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0
5362,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5363,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5364,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5365,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
5366,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
5367,9.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0
5368,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5369,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5370,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5371,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5372,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5373,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5374,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5375,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5376,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5377,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5378,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5379,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5380,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5381,9.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0
5382,9.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0
5383,9.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0
5384,9.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0
5385,9.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0
5386,9.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0
5387,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5388,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5389,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5390,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
5391,4.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
5392,5.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0
5393,6.0,2.0,0.0,1.0,5.0,1.0,0.0,2.0
5394,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0
5395,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5397,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
5398,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
5399,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
5400,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
5401,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5402,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0
5403,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0
5404,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0
5405,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0
5406,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0
5407,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0
5408,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0
5409,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0
5410,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0
5411,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5420,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5423,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5424,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
5425,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5430,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5440,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5441,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5442,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
5443,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5445,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5446,6.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0
5447,6.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0
5448,6.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0
5449,6.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0
5450,6.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0
5451,7.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0
5452,9.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0
5453,9.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0
5454,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5455,9.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0
5456,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5457,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
5458,9.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0
5459,9.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0
5460,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
